NO,DATE,5cm_SM,10cm_SM,20cm_SM,40cm_SM,5cm_ST,10cm_ST,20cm_ST,40cm_ST,Number of nodes used to derive the daily mean of the sample area,Number of observations used to summarize the half hour data into the daily mean,T_mean,T_min,T_max,Po_mean,Po_min,Po_max,P_mean,P_min,P_max,Pa_mean,Pa_min,Pa_max,U_mean,U_min,U_max,Ff_mean,Ff_min,Ff_max,ff10_mean,ff10_min,ff10_max,ff3_mean,ff3_min,ff3_max,Tn_mean,Tn_min,Tn_max,Tx_mean,Tx_min,Tx_max,Td_mean,Td_min,Td_max,RRR_sum,value,cost,dry_risk
126,2020-12-10,0.1401231,0.1846842,0.186017,0.1788735,-1.93708,-1.29167,-0.50875,1.19938,10,48,-6.6875,-9.5,-3.2,741.6125,740.8,742.9,764.5,763.6,765.9,0.2375,-0.5,1.1,61.0,49.0,75.0,3.875,2,5,0.0,0.0,0.0,9.75,9.0,10.0,-9.8625,-10.1,-8.7,-1.7000000000000002,-3.0,-1.1,-13.1125,-14.9,-11.7,0.0,0.186017,0.063983,1
127,2020-12-11,0.1382795,0.1821051,0.182737,0.1770589,-2.18458,-1.46479,-0.625,1.10875,10,48,-11.35,-13.7,-7.1,744.3375,743.9,744.7,767.625,766.9,768.1,0.2,-0.6,1.0,71.5,48.0,83.0,1.625,1,2,0.0,0.0,0.0,5.5,4.0,10.0,-13.6375,-14.2,-10.8,-3.9125,-6.7,-3.0,-15.675,-17.2,-13.7,0.0,0.182737,0.0672629999999999,1
128,2020-12-12,0.1347833,0.1779158,0.1769585,0.1751908,-2.69375,-1.84021,-0.86042,1.01312,10,48,-13.775,-18.8,-10.6,743.6375,743.1,744.1,767.2125,766.6,767.8,-0.1125,-0.8,0.4,70.5,46.0,91.0,1.375,0,2,0.0,0.0,0.0,4.625,4.0,5.0,-15.8625,-18.8,-14.4,-8.214285714285714,-10.1,-6.7,-18.3125,-20.0,-16.2,0.0,0.1769585,0.0730415,1
129,2020-12-13,0.130941,0.1731936,0.1699797,0.1723122,-3.22979,-2.27583,-1.15917,0.87396,10,48,-17.15,-19.8,-14.1,745.7875,743.7,747.2,769.775,767.5,771.4,0.4375,-0.1,1.3,71.75,52.0,93.0,2.75,1,4,0.0,0.0,0.0,6.25,4.0,8.0,-19.9375,-20.0,-19.7,-11.6,-13.9,-10.1,-21.25,-22.3,-18.7,0.0,0.1699797,0.0800202999999999,1
130,2020-12-14,0.128488,0.1695692,0.1641054,0.1693177,-3.63667,-2.655,-1.47104,0.69271,10,48,-17.825,-20.0,-14.8,748.175,747.0,749.3,772.3,771.0,773.5,0.275,-0.3,0.9,65.625,51.0,73.0,3.125,2,4,0.0,0.0,0.0,7.125,7.0,8.0,-20.15,-20.2,-20.0,-14.1625,-14.6,-13.9,-22.8,-23.6,-22.1,0.0,0.1641054,0.0858945999999999,1
131,2020-12-15,0.1254927,0.1659912,0.1589039,0.1669851,-4.19542,-3.14083,-1.85042,0.48917,10,48,-19.5625,-21.8,-16.2,750.3125,749.5,750.8,774.6625,773.7,775.2,0.15,-0.4,0.8,65.875,55.0,75.0,2.125,1,4,0.0,0.0,0.0,6.75,6.0,7.0,-22.375,-22.9,-20.2,-15.125,-16.0,-14.6,-24.4125,-25.3,-23.2,0.0,0.1589039,0.0910961,1
132,2020-12-16,0.1233541,0.1630705,0.1534922,0.1647761,-4.54417,-3.51604,-2.21313,0.265,10,48,-17.5625,-20.7,-14.9,750.325,748.4,751.5,774.6125,772.4,775.9,-0.2625,-1.1,0.5,61.0,50.0,75.0,2.625,2,4,0.0,0.0,0.0,6.625,5.0,9.0,-22.47142857142857,-22.9,-22.3,-15.285714285714286,-16.0,-14.7,-23.4375,-24.7,-21.8,0.0,0.1534922,0.0965077999999999,1
133,2020-12-17,0.1232367,0.1621552,0.150759,0.1623486,-4.31875,-3.48604,-2.34583,0.06146,10,48,-12.4625,-14.5,-9.5,746.95,746.5,747.6,770.6625,770.1,771.4,-0.15,-0.8,0.4,61.375,53.0,67.0,4.125,4,5,0.0,0.0,0.0,9.5,8.0,10.0,-16.240000000000002,-17.5,-15.2,-11.3625,-14.1,-9.4,-18.425,-21.6,-16.4,0.0,0.150759,0.0992409999999999,1
134,2020-12-18,0.123404,0.1619352,0.1496863,0.1589808,-4.19521,-3.38458,-2.34146,-0.05604,10,48,-14.65,-16.7,-11.6,749.7125,747.8,751.1,773.5375,771.4,775.0,0.4875,-0.2,1.0,59.875,48.0,73.0,3.625,3,6,0.0,0.0,0.0,9.875,9.0,10.0,-16.849999999999998,-17.2,-14.9,-10.125,-11.3,-9.4,-20.8625,-22.4,-19.2,0.0,0.1496863,0.1003136999999999,1
135,2020-12-19,0.1216462,0.1602861,0.1479451,0.1558011,-4.72458,-3.78792,-2.60646,-0.19104,10,48,-15.775,-18.3,-12.7,751.125,750.7,751.6,775.1625,774.7,775.7,-0.0499999999999999,-0.6,0.6,60.25,50.0,66.0,2.625,2,3,0.0,0.0,0.0,7.125,6.0,10.0,-18.5625,-18.8,-17.4,-11.8625,-12.7,-11.3,-21.7875,-23.4,-20.3,0.0,0.1479451,0.1020548999999999,1
136,2020-12-20,0.1205964,0.1587875,0.1459548,0.1526112,-4.88917,-4.01208,-2.86083,-0.37625,10,48,-11.8125,-15.7,-8.7,749.175,747.4,750.4,772.9,770.8,774.3,-0.4125,-1.1,0.0,62.875,55.0,73.0,3.5,2,4,0.0,0.0,0.0,7.75,6.0,9.0,-16.72,-18.8,-16.2,-10.157142857142857,-12.7,-8.5,-17.575,-20.4,-15.0,0.0,0.1459548,0.1040451999999999,1
137,2020-12-21,0.1217685,0.1591472,0.1452906,0.1492764,-4.27604,-3.62583,-2.73062,-0.49437,10,48,-6.0875,-9.0,-3.7,745.1,743.8,746.4,768.175,766.6,769.6,-0.45,-1.1,0.3,56.875,51.0,65.0,4.375,3,5,0.0,0.0,0.0,11.666666666666666,10.0,12.0,-10.175,-11.6,-9.7,-5.6,-8.3,-3.6,-13.3125,-15.6,-11.1,0.0,0.1452906,0.1047094,1
138,2020-12-22,0.1232101,0.1602306,0.1453795,0.1475345,-3.68021,-3.13458,-2.44333,-0.49125,10,48,-3.3375,-5.3,-0.2,741.9,741.1,743.2,764.55,763.6,765.9,-0.3375,-0.8,0.5,71.0,64.0,80.0,3.375,2,5,0.0,0.0,0.0,11.2,10.0,12.0,-5.659999999999999,-5.9,-5.6,-1.6375,-3.6,-0.1,-7.95,-9.3,-6.0,0.0,0.1453795,0.1046204999999999,1
139,2020-12-23,0.1238193,0.1607128,0.1453804,0.1464104,-3.49312,-2.96896,-2.2975,-0.495,10,48,-4.35,-9.4,-2.2,738.0375,736.6,740.4,760.575,759.1,762.9,-0.225,-1.9,1.5,73.375,55.0,88.0,4.0,1,7,0.0,0.0,0.0,12.0,7.0,14.0,-5.775,-9.4,-4.5,-0.8714285714285713,-1.9,-0.1,-8.55,-11.5,-3.9,0.0,0.1453804,0.1046196,1
140,2020-12-24,0.1237203,0.160782,0.1452543,0.1455329,-3.54208,-2.92042,-2.21021,-0.48083,10,48,-10.875,-12.2,-9.0,741.125,740.2,741.9,764.3,763.3,765.0,0.1125,-0.6,1.5,81.125,64.0,93.0,3.125,2,4,0.0,0.0,0.0,7.75,6.0,11.0,-12.4625,-12.6,-11.5,-4.1000000000000005,-8.0,-1.9,-13.6,-16.4,-11.7,0.0,0.1452543,0.1047456999999999,1
141,2020-12-25,0.1214416,0.1588064,0.1436497,0.1439668,-4.38896,-3.57042,-2.60146,-0.57562,10,48,-13.0625,-16.9,-9.0,742.4375,740.5,744.4,765.95,763.9,768.1,0.525,-1.3,1.1,68.375,55.0,83.0,3.75,2,5,0.0,0.0,0.0,8.625,8.0,10.0,-16.625,-17.0,-14.8,-8.3875,-8.8,-8.0,-17.8125,-20.0,-16.0,0.0,0.1436497,0.1063503,1
142,2020-12-26,0.1194834,0.1567474,0.1412211,0.1408385,-4.92083,-4.07875,-3.03792,-0.76271,10,48,-10.325,-16.5,-5.8,743.8,741.7,745.9,767.175,764.8,769.5,-0.3375,-2.0,0.9,58.625,37.0,86.0,1.5,1,2,0.0,0.0,0.0,6.571428571428571,4.0,10.0,-17.5,-17.7,-17.0,-6.8500000000000005,-8.8,-5.2,-17.5125,-20.2,-14.0,0.0,0.1412211,0.1087789,1
143,2020-12-27,0.1198667,0.1565503,0.1399235,0.137158,-4.56583,-3.90521,-3.04917,-0.89583,10,48,-12.525,-16.1,-8.7,744.7,742.1,748.6,768.1125,765.3,772.3,0.8625,0.2,2.0,70.375,53.0,87.0,2.375,0,4,0.0,0.0,0.0,5.857142857142857,4.0,7.0,-15.5,-17.7,-13.8,-5.85,-8.5,-5.2,-17.0375,-23.5,-14.4,0.0,0.1399235,0.1100764999999999,1
144,2020-12-28,0.117675,0.1549641,0.1385447,0.1338332,-5.34479,-4.43521,-3.33354,-0.99667,10,48,-15.6,-17.6,-12.7,750.4625,749.5,752.1,774.4125,773.3,776.1,0.4375,-0.9,1.3,61.625,42.0,72.0,2.375,1,4,0.0,0.0,0.0,6.625,5.0,7.0,-18.175,-18.4,-17.2,-10.157142857142857,-12.4,-8.5,-21.45,-23.3,-18.8,0.0,0.1385447,0.1114553,1
145,2020-12-29,0.1156024,0.1529886,0.1365772,0.1299986,-5.90437,-4.93854,-3.7575,-1.22958,10,48,-19.9875,-21.8,-18.1,750.9875,748.5,752.9,775.3125,772.9,777.1,-0.45,-1.2,0.8,68.25,46.0,90.0,2.75,1,4,0.0,0.0,0.0,7.25,6.0,8.0,-21.425,-22.0,-19.8,-13.94285714285714,-16.9,-12.4,-24.6125,-27.0,-21.2,0.0,0.1365772,0.1134227999999999,1
146,2020-12-30,0.1129161,0.1505779,0.134527,0.1267126,-6.55437,-5.53458,-4.25146,-1.48479,10,48,-20.3375,-24.3,-17.4,745.325,743.6,747.6,769.6999999999999,767.8,772.0,-0.6,-1.4,0.1,60.625,55.0,66.0,3.875,3,5,0.0,0.0,0.0,7.625,6.0,9.0,-24.342857142857145,-24.6,-23.1,-17.575,-17.9,-17.2,-26.025,-29.2,-23.1,0.0,0.134527,0.1154729999999999,1
147,2020-12-31,0.1119041,0.1493604,0.1330702,0.1243024,-6.71208,-5.73396,-4.52125,-1.74312,10,48,-18.55,-20.9,-15.4,743.075,742.2,743.6,767.1,766.1,767.6,-0.0125,-0.6,0.7,63.25,51.0,70.0,3.5,1,5,0.0,0.0,0.0,9.285714285714286,8.0,10.0,-22.45,-24.6,-21.3,-16.2,-17.2,-15.2,-23.9,-25.3,-22.6,0.0,0.1330702,0.1169297999999999,1
148,2021-01-01,0.109865,0.1474433,0.1315686,0.122268,-7.37458,-6.27667,-4.93479,-2.00292,10,48,-21.2125,-23.5,-16.7,747.675,745.1,749.5,772.05,769.3,774.1,0.7375,-0.2,1.5,64.625,40.0,79.0,1.75,1,3,0.0,0.0,0.0,6.142857142857143,5.0,9.0,-24.4625,-25.0,-22.0,-15.6125,-16.3,-15.2,-26.425,-27.2,-24.4,0.0,0.1315686,0.1184313999999999,1
149,2021-01-02,0.1077904,0.1452244,0.1296623,0.1195511,-8.04542,-6.91896,-5.49104,-2.34771,10,48,-18.9125,-23.2,-15.6,749.7375,749.0,750.4,774.1125,773.3,774.8,0.1125,-0.6,1.1,59.125,48.0,69.0,2.5,1,3,0.0,0.0,0.0,5.375,3.0,7.0,-24.5375,-25.0,-23.8,-15.475,-16.3,-14.8,-25.0125,-27.3,-22.2,0.0,0.1296623,0.1203376999999999,1
150,2021-01-03,0.107416,0.1443229,0.1286192,0.1163654,-8.03792,-7.02563,-5.73396,-2.65354,10,48,-17.7,-19.9,-15.1,750.5125,750.1,750.9,774.7625,774.4,775.0,0.05,-0.7,0.5,61.125,52.0,67.0,3.375,2,5,0.0,0.0,0.0,8.875,6.0,10.0,-20.8,-23.8,-20.3,-14.857142857142858,-14.9,-14.8,-23.4625,-24.6,-22.7,0.0,0.1286192,0.1213808,1
151,2021-01-04,0.1068087,0.1436504,0.1278978,0.1146182,-8.21396,-7.19667,-5.90375,-2.88187,10,48,-17.9375,-19.8,-15.2,750.5125,749.8,750.9,774.725,773.9,775.1,0.0125,-1.0,0.6,57.875,44.0,65.0,3.125,2,5,0.0,0.0,0.0,8.625,8.0,9.0,-20.2875,-20.3,-20.2,-14.75,-14.9,-14.6,-24.3375,-24.9,-23.2,0.0,0.1278978,0.1221021999999999,1
152,2021-01-05,0.1056486,0.1423935,0.1269479,0.1133912,-8.69917,-7.62687,-6.25521,-3.14708,10,48,-19.9,-22.7,-16.7,750.7875,748.9,751.9,775.1875,773.2,776.4,-0.25,-1.1,1.1,61.25,51.0,75.0,2.25,1,4,0.0,0.0,0.0,6.875,6.0,8.0,-22.9875,-23.1,-22.3,-15.2875,-16.3,-14.6,-25.575,-27.2,-24.5,0.0,0.1269479,0.1230520999999999,1
153,2021-01-06,0.1061923,0.1423461,0.1265184,0.1122807,-8.27771,-7.43729,-6.2925,-3.36604,10,48,-18.0875,-21.3,-16.9,745.2,743.4,747.6,769.25,767.3,771.6,-0.3,-2.2,1.2,66.125,49.0,87.0,3.375,3,4,0.0,0.0,0.0,7.75,6.0,9.0,-21.214285714285715,-23.1,-19.6,-16.375,-16.5,-16.3,-23.15,-25.3,-20.8,1.6,0.1265184,0.1234815999999999,1
154,2021-01-07,0.105443,0.141873,0.1263119,0.1117346,-8.6325,-7.62083,-6.34396,-3.46937,10,48,-24.05,-24.8,-22.7,746.6875,745.8,747.2,771.275,770.5,771.8,-0.0875,-1.0,0.7,59.25,48.0,82.0,3.25,2,5,0.0,0.0,0.0,8.75,7.0,9.0,-24.7125,-25.0,-23.5,-17.46,-21.3,-16.5,-29.9125,-31.8,-25.7,1.2,0.1263119,0.1236880999999999,1
155,2021-01-08,0.1037202,0.1401574,0.1250093,0.1106929,-9.43708,-8.34104,-6.92333,-3.77292,10,48,-22.4625,-26.4,-19.4,743.8875,742.9,744.9,768.4625,767.2,769.5,-0.3625,-0.9,0.3,57.375,49.0,66.0,3.0,2,4,0.0,0.0,0.0,7.375,6.0,9.0,-26.5,-26.7,-25.1,-20.95,-22.6,-19.2,-28.6625,-30.9,-26.0,0.0,0.1250093,0.1249907,1
156,2021-01-09,0.1033091,0.1393256,0.1242708,0.1096603,-9.47875,-8.50333,-7.2025,-4.09479,10,48,-18.6125,-22.8,-15.1,743.4125,742.3,744.0,767.5625,766.6,768.1,0.1714285714285714,-0.4,0.9,59.75,46.0,71.0,2.5,1,3,0.0,0.0,0.0,8.5,7.0,9.0,-24.33333333333333,-26.7,-23.3,-17.0,-19.2,-15.0,-24.675,-26.6,-22.8,0.0,0.1242708,0.1257291999999999,1
157,2021-01-10,0.1035248,0.1392942,0.1241126,0.1090113,-9.25813,-8.37854,-7.20812,-4.27208,10,48,-15.175,-18.3,-11.9,746.3625,744.4,748.2,770.275,768.4,772.2,0.5125,-0.2,1.1,64.875,52.0,82.0,2.375,1,3,0.0,0.0,0.0,6.0,6.0,6.0,-19.5,-19.5,-19.5,-13.325,-15.0,-11.8,-20.425,-21.9,-19.6,0.0,0.1241126,0.1258873999999999,1
158,2021-01-11,0.1044249,0.1399165,0.1243118,0.1086543,-8.69,-7.965,-6.98792,-4.32313,10,48,-11.0125,-14.1,-6.6,743.6625,740.2,747.3,767.1125,763.4,770.9,-0.975,-2.4,-0.5,62.75,52.0,73.0,3.5,2,5,0.0,0.0,0.0,9.333333333333334,7.0,11.0,-14.9,-15.1,-14.3,-8.787500000000001,-11.8,-6.4,-16.8375,-19.4,-13.5,0.0,0.1243118,0.1256882,1
159,2021-01-12,0.1056375,0.1408579,0.1247831,0.1087144,-8.01167,-7.42063,-6.60417,-4.23875,10,48,-9.1875,-12.6,-6.3,734.425,732.1,738.8,757.375,754.9,761.9,-0.8999999999999999,-2.0,0.9,74.75,64.0,83.0,2.75,2,4,0.0,0.0,0.0,8.285714285714286,6.0,10.0,-13.325,-14.3,-13.0,-6.085714285714286,-6.4,-5.8,-12.8875,-16.0,-9.4,0.0,0.1247831,0.1252169,1
160,2021-01-13,0.106962,0.142164,0.1256971,0.1092133,-7.31083,-6.71792,-5.99937,-3.98125,10,48,-14.125,-17.9,-11.4,737.65,733.0,742.2,761.0125,756.1,765.8,1.15,0.0,2.0,74.0,62.0,90.0,2.75,1,5,0.0,0.0,0.0,7.75,5.0,10.0,-17.4,-18.0,-15.2,-6.525,-10.5,-5.8,-17.8625,-20.4,-16.5,0.0,0.1256971,0.1243028999999999,1
161,2021-01-14,0.1062983,0.1417268,0.1256133,0.1093754,-7.65542,-6.96646,-6.07646,-3.90146,10,48,-14.05,-18.3,-10.9,744.8625000000001,743.5,746.7,768.5375,766.9,770.5,0.1625,-1.0,1.5,62.0,41.0,90.0,2.25,1,3,0.0,0.0,0.0,7.142857142857143,5.0,9.0,-19.02857142857143,-19.4,-18.0,-10.8875,-11.0,-10.7,-20.1625,-24.3,-13.7,0.5,0.1256133,0.1243866999999999,1
162,2021-01-15,0.1072111,0.142324,0.1258918,0.1094035,-7.15063,-6.58813,-5.88458,-3.89354,10,48,-16.15,-20.7,-12.6,745.0125,741.7,748.7,768.775,765.2,772.9,0.65,-1.2,2.7,82.75,66.0,92.0,3.125,1,6,0.0,0.0,0.0,9.25,8.0,10.0,-18.116666666666667,-21.6,-15.4,-11.0375,-12.3,-10.7,-18.475,-22.4,-13.6,13.6,0.1258918,0.1241081999999999,1
163,2021-01-16,0.1059735,0.1414859,0.1256433,0.1093772,-7.85042,-7.08917,-6.10271,-3.8975,10,48,-19.5875,-24.2,-16.7,748.575,747.2,749.4,772.9,771.4,773.7,-0.1875,-1.1,0.5,73.5,58.0,87.0,3.125,1,4,0.0,0.0,0.0,7.5,4.0,9.0,-24.542857142857144,-24.6,-24.2,-14.7875,-16.4,-12.6,-23.275,-26.0,-22.4,0.0,0.1256433,0.1243566999999999,1
164,2021-01-17,0.1055995,0.1409119,0.1251862,0.1088431,-8.08646,-7.38458,-6.41333,-4.10729,10,48,-15.0875,-18.0,-12.3,742.525,739.9,746.5,766.375,763.5,770.6,-0.9125,-2.1,-0.1,61.5,51.0,70.0,4.0,3,6,0.0,0.0,0.0,9.428571428571429,8.0,11.0,-18.625,-18.7,-18.4,-13.133333333333333,-16.4,-11.9,-20.925,-22.8,-18.3,0.0,0.1251862,0.1248137999999999,1
165,2021-01-18,0.1053232,0.1406687,0.1249762,0.1085102,-8.19979,-7.47979,-6.5225,-4.2325,10,48,-20.4625,-21.9,-18.5,746.0375,740.0,750.9,770.175,763.7,775.4,1.375,0.1,2.6,60.5,51.0,83.0,2.625,2,4,0.0,0.0,0.0,8.625,7.0,11.0,-21.925,-24.1,-18.5,-12.44285714285714,-14.0,-11.9,-26.2625,-28.2,-24.0,0.0,0.1249762,0.1250238,1
166,2021-01-19,0.1038593,0.1393036,0.1240306,0.108032,-8.98792,-8.14958,-7.01521,-4.45958,10,48,-17.45,-21.8,-14.4,749.8375,747.9,751.3,774.125,771.8,775.8,-0.375,-1.6,0.3,49.5,35.0,60.0,2.375,1,3,0.0,0.0,0.0,7.285714285714286,6.0,9.0,-23.8,-24.1,-22.3,-15.457142857142856,-18.4,-13.5,-25.7,-27.7,-21.7,0.0,0.1240306,0.1259693999999999,1
167,2021-01-20,0.1056687,0.1402487,0.1241585,0.1075646,-7.89583,-7.50896,-6.82792,-4.64083,10,48,-4.3875,-12.5,-0.4,743.35,740.4,747.1,766.4625,763.3,770.8,-0.45,-2.0,1.4,85.25,63.0,98.0,5.0,3,8,0.0,0.0,0.0,14.6,9.0,16.0,-17.599999999999998,-21.8,-15.7,-4.325,-12.5,-0.1,-6.550000000000001,-18.1,-1.8,11.9,0.1241585,0.1258415,1
168,2021-01-21,0.1090001,0.1431601,0.1260251,0.108292,-6.22271,-5.97958,-5.65667,-4.20375,10,48,-2.55,-6.7,-0.2,744.25,742.6,745.5,766.85,765.1,768.1,1.2,1.2,1.2,98.5,96.0,100.0,1.75,1,3,0.0,0.0,0.0,9.571428571428571,3.0,15.0,-5.216666666666667,-7.0,-4.4,-0.0625,-0.1,0.0,-2.7625,-6.7,-0.6,0.5,0.1260251,0.1239748999999999,1
169,2021-01-22,0.1093857,0.1439746,0.1270673,0.1090517,-6.06375,-5.64729,-5.18458,-3.77375,10,48,-9.2375,-13.5,-3.9,747.825,745.9,749.0,771.0375,768.7,772.1,-0.035416666666666596,-0.95,0.9,63.0,39.0,83.0,1.875,0,3,0.0,0.0,0.0,5.5,5.0,6.0,-13.125,-14.1,-7.8,-0.925,-3.8,0.0,-15.4625,-17.0,-11.3,0.0,0.1270673,0.1229326999999999,1
170,2021-01-23,0.1084991,0.1432741,0.1269081,0.109266,-6.56208,-6.01958,-5.34083,-3.675,10,48,-7.7625,-15.3,-1.7,745.7375,744.8,747.0,768.975,768.0,770.3,-0.035416666666666596,-0.95,0.9,70.125,50.0,89.0,1.875,1,3,0.0,0.0,0.0,4.428571428571429,4.0,5.0,-16.285714285714285,-16.3,-16.2,-2.525,-3.8,-1.2,-12.525,-18.2,-7.8,0.0,0.1269081,0.1230918999999999,1
171,2021-01-24,0.1089485,0.1435435,0.1269513,0.1092694,-6.31125,-5.87167,-5.29542,-3.69292,10,48,-4.1,-7.9,2.7,747.7125,746.2,749.6,770.625,769.2,772.6,-0.035416666666666596,-0.95,0.9,81.375,52.0,100.0,1.75,0,4,0.0,0.0,0.0,5.6,4.0,7.0,-10.8,-16.3,-9.7,1.1375,-1.2,3.3,-7.175,-9.5,-4.6,0.0,0.1269513,0.1230487,1
172,2021-01-25,0.1096451,0.1442749,0.1273376,0.1094787,-5.895,-5.51312,-5.03146,-3.58521,10,48,-6.825,-12.3,-2.9,746.45,743.7,749.7,769.525,766.6,772.6,-0.8571428571428571,-2.4,0.0,92.875,78.0,100.0,1.25,0,4,0.0,0.0,0.0,4.5,4.0,6.0,-12.375,-13.2,-9.4,0.9142857142857144,-2.4,3.3,-7.8375,-12.4,-5.6,1.0,0.1273376,0.1226623999999999,1
173,2021-01-26,0.1108842,0.1452924,0.1280115,0.1098803,-5.38312,-5.06167,-4.67854,-3.40771,10,48,-9.175,-12.5,-4.5,743.2375,741.8,744.7,766.35,764.8,768.0,0.025,-0.5,0.9,76.625,57.0,96.0,3.375,1,5,0.0,0.0,0.0,8.0,7.0,9.0,-13.05,-13.2,-13.0,-2.875,-4.2,-2.4,-12.7625,-18.4,-9.3,6.0,0.1280115,0.1219884999999999,1
174,2021-01-27,0.1104228,0.1451935,0.1282455,0.110187,-5.62312,-5.16292,-4.63042,-3.27417,10,48,-11.675,-15.5,-8.0,745.2375,742.9,746.9,768.7,766.3,770.4,-0.1999999999999999,-2.1,1.8,53.375,34.0,93.0,3.0,1,5,0.0,0.0,0.0,8.625,7.0,9.0,-16.014285714285712,-16.5,-13.9,-5.4125000000000005,-7.7,-4.2,-19.7125,-22.6,-11.7,0.2,0.1282455,0.1217544999999999,1
175,2021-01-28,0.1096821,0.1445961,0.1279062,0.1101312,-6.025,-5.47833,-4.82937,-3.30896,10,48,-16.7625,-21.5,-10.9,743.1125,740.5,745.1,766.8125,763.8,769.3,0.275,-1.2,1.5,67.5,44.0,94.0,2.625,1,4,0.0,0.0,0.0,8.25,5.0,10.0,-18.625,-21.5,-16.5,-8.485714285714286,-10.8,-7.7,-21.6875,-26.0,-11.7,1.8,0.1279062,0.1220937999999999,1
176,2021-01-29,0.1079827,0.1430413,0.127059,0.1097482,-6.92896,-6.23917,-5.34708,-3.51417,10,48,-18.975,-23.4,-14.2,744.075,739.8,746.5,768.2875,763.6,770.9,-0.6625,-2.5,0.6,53.375,36.0,69.0,2.875,1,4,0.0,0.0,0.0,7.5,6.0,10.0,-23.9875,-24.2,-22.8,-14.7125,-16.1,-11.0,-26.3375,-29.0,-18.7,0.0,0.127059,0.1229409999999999,1
177,2021-01-30,0.1080672,0.142847,0.1266049,0.1092305,-6.84354,-6.31562,-5.55958,-3.78479,10,48,-18.15,-22.7,-12.2,746.7,740.2,750.3,770.725,763.9,774.7,1.2375,-0.6,3.3,84.125,73.0,92.0,2.375,0,4,0.0,0.0,0.0,7.875,5.0,10.0,-21.87142857142857,-24.2,-18.8,-12.2,-12.2,-12.2,-20.2125,-24.2,-13.2,7.5,0.1266049,0.1233951,1
178,2021-01-31,0.1074405,0.1422858,0.1261558,0.1089338,-7.17812,-6.59521,-5.78,-3.91188,10,48,-11.675,-19.8,-3.8,743.225,736.9,749.8,766.95,759.7,774.1,-1.6,-2.5,0.1,80.75,66.0,92.0,2.75,2,3,0.0,0.0,0.0,6.5,4.0,8.0,-23.575,-23.9,-21.3,-10.275,-17.1,-3.4,-14.425,-21.4,-7.2,1.8,0.1261558,0.1238441999999999,1
179,2021-02-01,0.1090722,0.1433249,0.1266772,0.1088695,-6.27813,-5.94958,-5.46771,-3.94271,10,48,-16.8125,-20.7,-7.6,742.6,736.9,746.5,766.1875,759.8,770.8,1.2,0.0,2.6,87.375,74.0,97.0,3.125,1,4,0.0,0.0,0.0,8.375,7.0,9.0,-19.428571428571427,-21.7,-18.2,-3.4,-3.4,-3.4,-18.4625,-21.8,-8.0,12.7,0.1266772,0.1233228,1
180,2021-02-02,0.1091433,0.1435047,0.1270703,0.1090802,-6.29187,-5.83854,-5.25521,-3.77167,10,48,-20.2,-23.9,-17.1,745.2,744.4,746.1,769.4875,768.7,770.5,-0.225,-0.8,0.4,60.25,49.0,76.0,3.625,3,5,0.0,0.0,0.0,8.125,6.0,10.0,-23.85,-24.1,-22.3,-16.342857142857145,-16.7,-14.8,-26.1,-28.0,-24.2,0.2,0.1270703,0.1229296999999999,1
181,2021-02-03,0.1085655,0.1431582,0.1268702,0.109068,-6.55812,-6.05542,-5.37979,-3.79125,10,48,-17.8,-21.2,-13.8,744.05,743.3,745.0,768.0875,767.2,769.1,-0.1375,-1.1,0.3,49.75,40.0,54.0,3.25,2,5,0.0,0.0,0.0,9.428571428571429,8.0,10.0,-22.4,-24.1,-21.5,-14.975,-16.5,-13.7,-25.8625,-28.9,-23.7,0.0,0.1268702,0.1231298,1
182,2021-02-04,0.1083374,0.1429939,0.1266527,0.1089556,-6.63979,-6.15583,-5.49458,-3.87125,10,48,-14.3875,-21.4,-9.2,742.95,739.3,745.3,766.7625,762.6,769.3,-0.5375000000000001,-2.1,1.0,47.375,36.0,57.0,2.625,2,4,0.0,0.0,0.0,8.2,6.0,10.0,-22.01428571428572,-22.1,-21.5,-11.025,-13.7,-8.1,-23.375,-27.9,-17.3,0.0,0.1266527,0.1233472999999999,1
183,2021-02-05,0.1090854,0.1433796,0.1268185,0.1089281,-6.27333,-5.89646,-5.37667,-3.89021,10,48,-6.15,-11.1,-0.8,735.2625,733.9,737.3,758.0125,756.4,760.3,-0.375,-2.2,1.2,71.875,60.0,97.0,2.625,0,6,0.0,0.0,0.0,9.142857142857142,6.0,10.0,-11.66,-13.8,-10.6,-3.325,-8.1,-0.5,-10.6,-14.9,-6.6,0.0,0.1268185,0.1231814999999999,1
184,2021-02-06,0.1100415,0.1443941,0.1274174,0.109178,-5.67333,-5.37896,-5.0,-3.73,10,48,-10.1375,-13.3,-6.4,740.725,736.3,745.6,763.825,759.1,768.9,1.1625,0.0,1.8,83.125,64.0,97.0,2.25,1,3,0.0,0.0,0.0,5.625,4.0,7.0,-13.425,-16.6,-12.7,-2.05,-4.8,-0.5,-12.6,-16.0,-8.5,2.0,0.1274174,0.1225826,1
